event_date,event_timestamp,event_name,event_previous_timestamp,event_server_timestamp_offset,user_id,user_first_touch_timestamp,platform,is_active_user
20230921,1.7E+15,1,1.7E+15,292237,34682,1.7E+15,2,1
20230921,1.7E+15,3,1.7E+15,283320,34888,1.7E+15,1,1
20230806,1.69E+15,1,1.69E+15,158511,61,1.69E+15,2,1
20230806,1.69E+15,3,1.69E+15,223275,26125,1.69E+15,1,1
20230806,1.69E+15,3,1.69E+15,289548,14609,1.68E+15,1,1
20230806,1.69E+15,1,1.69E+15,122764,18876,1.68E+15,1,1
20230806,1.69E+15,1,1.69E+15,122764,18876,1.68E+15,1,1
20230806,1.69E+15,3,1.69E+15,180613,8546,1.67E+15,1,1
20230806,1.69E+15,16,,95817,62,1.69E+15,1,1
20230621,1.69E+15,3,1.69E+15,370280,21031,1.68E+15,1,0
20230606,1.69E+15,3,1.69E+15,104167,17977,1.68E+15,1,0
20230514,1.68E+15,1,1.68E+15,264691,16649,1.68E+15,2,0
20230528,1.69E+15,1,1.69E+15,280534,16163,1.68E+15,1,0
20230528,1.69E+15,1,1.69E+15,144382,18460,1.69E+15,1,0
20230617,1.69E+15,1,1.69E+15,200381,14934,1.68E+15,1,0
20230617,1.69E+15,3,1.69E+15,264406,20483,1.69E+15,1,0
20230617,1.69E+15,1,1.69E+15,155661,20163,1.69E+15,1,0
20230715,1.69E+15,3,1.69E+15,49387,12347,1.68E+15,1,0
20230518,1.68E+15,1,1.68E+15,117126,17538,1.68E+15,1,0
20230518,1.68E+15,3,1.68E+15,124948,14714,1.68E+15,1,0
20230518,1.68E+15,3,1.68E+15,337410,15791,1.68E+15,1,0
20230518,1.68E+15,9,1.68E+15,117648,17454,1.67E+15,1,0
20230518,1.68E+15,1,1.68E+15,179647,5191,1.67E+15,1,0
20230518,1.68E+15,9,1.68E+15,125717,17256,1.68E+15,1,0
20230518,1.68E+15,1,1.68E+15,119463,16889,1.68E+15,1,0
20230518,1.68E+15,1,1.68E+15,174275,15024,1.68E+15,1,0
20230518,1.68E+15,3,1.68E+15,403966,17484,1.68E+15,1,0
20230611,1.69E+15,3,1.69E+15,446013,19642,1.69E+15,1,0
20230604,1.69E+15,3,1.69E+15,172497,19027,1.69E+15,1,0
20230604,1.69E+15,1,1.69E+15,217179,16354,1.68E+15,1,0
20230604,1.69E+15,1,1.69E+15,974743,63,1.69E+15,2,0
20230529,1.69E+15,3,1.69E+15,225276,4186,1.67E+15,1,0
20230529,1.69E+15,1,1.69E+15,259649,12645,1.68E+15,1,0
20230529,1.69E+15,3,1.69E+15,284490,11091,1.68E+15,1,0
20231115,1.7E+15,1,1.7E+15,174182,64,1.7E+15,2,1
20231115,1.7E+15,1,1.7E+15,680562,45254,1.67E+15,1,1
20230512,1.68E+15,5,1.68E+15,147,7,1.68E+15,2,0
20230516,1.68E+15,3,,99356,65,1.68E+15,1,0
20230516,1.68E+15,3,1.68E+15,114725,17240,1.67E+15,1,0
20231010,1.7E+15,1,1.7E+15,139584,37824,1.7E+15,1,1
20231010,1.7E+15,3,1.7E+15,97876,66,1.7E+15,1,1
20231010,1.7E+15,1,1.7E+15,156994,38080,1.7E+15,1,1
20231127,1.7E+15,1,1.7E+15,275,45930,1.7E+15,2,1
20231127,1.7E+15,6,,103800,67,1.7E+15,1,1
20231127,1.7E+15,3,1.7E+15,431598,2432,1.67E+15,1,1
20231127,1.7E+15,3,1.7E+15,337546,44218,1.7E+15,1,1
20231127,1.7E+15,1,1.7E+15,1177785,47178,1.7E+15,1,1
20231127,1.7E+15,11,,744077,47178,1.7E+15,1,1
20231127,1.7E+15,1,1.7E+15,149773,13067,1.68E+15,1,1
20230702,1.69E+15,3,1.69E+15,407698,14700,1.68E+15,1,0
20230702,1.69E+15,2,1.69E+15,168111,20561,1.69E+15,1,0
20230702,1.69E+15,1,1.69E+15,113803,7818,1.67E+15,1,0
20230702,1.69E+15,6,1.69E+15,207085,19704,1.69E+15,1,0
20230702,1.69E+15,3,1.69E+15,361379,8289,1.67E+15,1,0
20230702,1.69E+15,1,1.69E+15,117129,22578,1.69E+15,1,0
20230501,1.68E+15,6,,171290,68,1.68E+15,1,0
20230501,1.68E+15,3,1.68E+15,274307,15791,1.68E+15,1,0
20230501,1.68E+15,3,1.68E+15,484828,15747,1.68E+15,1,0
20230626,1.69E+15,1,1.69E+15,270626,21170,1.69E+15,1,0
20230626,1.69E+15,1,1.69E+15,121177,21154,1.69E+15,1,0
20230626,1.69E+15,6,1.69E+15,95132,21334,1.69E+15,1,0
20230626,1.69E+15,3,1.69E+15,215942,21787,1.69E+15,1,0
20230626,1.69E+15,3,1.69E+15,241679,21707,1.69E+15,1,0
20230626,1.69E+15,3,1.69E+15,333091,14565,1.68E+15,1,0
20230626,1.69E+15,1,1.69E+15,165353,964,1.69E+15,1,0
20230605,1.69E+15,1,1.69E+15,379142,19112,1.69E+15,1,0
20230605,1.69E+15,3,1.69E+15,142569,14796,1.68E+15,1,0
20230605,1.69E+15,3,1.68E+15,222822,14858,1.68E+15,1,0
20230605,1.69E+15,1,1.69E+15,238981,17459,1.68E+15,2,0
20230526,1.69E+15,1,1.69E+15,267404,18277,1.69E+15,1,0
20230726,1.69E+15,3,1.69E+15,175005,18266,1.67E+15,1,1
20230726,1.69E+15,3,1.69E+15,122650,69,1.69E+15,1,1
20230726,1.69E+15,3,1.69E+15,417322,15364,1.69E+15,1,1
20230726,1.69E+15,3,1.69E+15,538033,24824,1.69E+15,1,1
20230726,1.69E+15,1,1.69E+15,205063,16687,1.68E+15,1,1
20230726,1.69E+15,1,1.69E+15,178667,12217,1.68E+15,1,1
20230726,1.69E+15,1,1.69E+15,215359,24938,1.69E+15,1,1
20230726,1.69E+15,1,1.69E+15,118663,19630,1.69E+15,1,1
20230726,1.69E+15,13,1.69E+15,294030,19185,1.69E+15,1,1
20230726,1.69E+15,3,1.69E+15,242491,12618,1.67E+15,1,1
20230612,1.69E+15,3,1.69E+15,1214154,70,1.68E+15,2,0
20230703,1.69E+15,1,1.69E+15,738583,22623,1.69E+15,1,0
20230703,1.69E+15,5,1.69E+15,131154,1589,1.69E+15,1,0
20230703,1.69E+15,1,1.69E+15,134699,19781,1.69E+15,1,0
20230703,1.69E+15,1,1.69E+15,123597,16327,1.68E+15,1,0
20230703,1.69E+15,3,1.69E+15,410538,17854,1.68E+15,1,0
20230703,1.69E+15,1,1.69E+15,465968,15951,1.69E+15,1,0
20230511,1.68E+15,2,1.68E+15,151510,14897,1.68E+15,1,0
20230511,1.68E+15,3,1.68E+15,283158,5546,1.67E+15,1,0
20230511,1.68E+15,3,1.68E+15,372516,9860,1.68E+15,1,0
20230511,1.68E+15,2,1.68E+15,148596,8273,1.68E+15,1,0
20230601,1.69E+15,3,1.69E+15,190809,2419,1.67E+15,1,0
20230601,1.69E+15,3,1.69E+15,583318,18818,1.69E+15,1,0
20230601,1.69E+15,3,1.69E+15,140405,15910,1.68E+15,1,0
20230921,1.7E+15,9,1.7E+15,179072,34308,1.7E+15,1,1
20230921,1.7E+15,1,1.7E+15,774713,2790,1.7E+15,2,1
20230921,1.7E+15,9,1.7E+15,330,34531,1.7E+15,2,1
20230921,1.7E+15,1,1.7E+15,1140111,34842,1.69E+15,1,1
20230921,1.7E+15,1,1.7E+15,226686,22492,1.69E+15,1,1
20230626,1.69E+15,1,1.69E+15,297522,21796,1.68E+15,1,0
20230626,1.69E+15,8,,1733960,71,1.69E+15,1,0
20230626,1.69E+15,1,1.69E+15,231898,11377,1.67E+15,1,0
20230626,1.69E+15,9,1.69E+15,156981,17587,1.67E+15,1,0
20230806,1.69E+15,6,,1363520,72,1.69E+15,2,1
20230806,1.69E+15,3,1.69E+15,883390,26017,1.69E+15,1,1
20230806,1.69E+15,1,,554412,73,1.69E+15,2,1
20230606,1.69E+15,1,1.69E+15,72686,1433,1.69E+15,1,0
20230617,1.69E+15,3,1.69E+15,587580,14934,1.68E+15,1,0
20230617,1.69E+15,17,1.68E+15,225365,9995,1.68E+15,1,0
20230617,1.69E+15,1,1.69E+15,272697,16120,1.68E+15,1,0
20230617,1.69E+15,1,1.69E+15,139007,17907,1.68E+15,1,0
20230617,1.69E+15,3,1.69E+15,147134,13255,1.68E+15,1,0
20230617,1.69E+15,3,1.69E+15,142569,10357,1.68E+15,1,0
20230617,1.69E+15,3,1.69E+15,657630,17330,1.68E+15,1,0
20230617,1.69E+15,1,1.69E+15,433570,17330,1.68E+15,1,0
20230715,1.69E+15,1,1.69E+15,108163,11360,1.68E+15,1,0
20230715,1.69E+15,13,1.69E+15,659042,20597,1.69E+15,1,0
20230715,1.69E+15,6,,1060760,74,1.69E+15,2,0
20230518,1.68E+15,2,,150739,15954,1.68E+15,1,0
20230518,1.68E+15,3,1.68E+15,227295,15900,1.68E+15,1,0
20230518,1.68E+15,1,1.68E+15,163764,16834,1.68E+15,1,0
20230518,1.68E+15,3,1.68E+15,683664,2637,1.67E+15,1,0
20230518,1.68E+15,6,1.68E+15,128419,1430,1.67E+15,1,0
20230518,1.68E+15,1,1.68E+15,192724,17458,1.68E+15,1,0
20230518,1.68E+15,1,,163438,75,1.68E+15,1,0
20230611,1.69E+15,10,1.69E+15,39765,8668,1.68E+15,2,0
20230611,1.69E+15,1,1.69E+15,87854,19373,1.67E+15,2,0
20230604,1.69E+15,1,1.69E+15,104469,5191,1.67E+15,1,0
20230604,1.69E+15,1,1.69E+15,156086,17467,1.68E+15,1,0
20230604,1.69E+15,3,1.69E+15,482472,9860,1.68E+15,1,0
20230604,1.69E+15,1,1.69E+15,375479,19053,1.69E+15,2,0
20230529,1.69E+15,3,1.69E+15,238155,18564,1.69E+15,1,0
20230529,1.69E+15,1,1.69E+15,228461,18519,1.69E+15,1,0
20230529,1.69E+15,3,1.69E+15,178394,10157,1.68E+15,1,0
20231115,1.7E+15,3,1.7E+15,310001,35653,1.7E+15,1,1
20231115,1.7E+15,3,1.7E+15,384382,42329,1.7E+15,1,1
20230512,1.68E+15,1,1.68E+15,123734,16721,1.68E+15,1,0
20230512,1.68E+15,1,1.68E+15,956739,76,1.68E+15,2,0
20230512,1.68E+15,1,1.68E+15,300850,15506,1.68E+15,2,0
20230512,1.68E+15,3,1.68E+15,39862,14680,1.68E+15,2,0
20230516,1.68E+15,1,1.68E+15,335931,17277,1.68E+15,1,0
20230516,1.68E+15,1,1.68E+15,1326011,4155,1.68E+15,2,0
20230516,1.68E+15,1,1.68E+15,2689574,11245,1.68E+15,2,0
20231010,1.7E+15,1,1.7E+15,956173,36626,1.7E+15,1,1
20231127,1.7E+15,1,1.7E+15,128357,47208,1.7E+15,2,1
20231127,1.7E+15,5,1.7E+15,265361,47255,1.67E+15,1,1
20231127,1.7E+15,1,1.7E+15,299143,77,1.7E+15,1,1
20231127,1.7E+15,5,1.7E+15,322911,31848,1.69E+15,1,1
20231127,1.7E+15,3,1.7E+15,149553,39265,1.7E+15,1,1
20231127,1.7E+15,11,1.7E+15,224739,46582,1.7E+15,1,1
20231127,1.7E+15,3,1.7E+15,501680,47200,1.7E+15,1,1
20231127,1.7E+15,6,1.7E+15,144674,17100,1.69E+15,1,1
20230702,1.69E+15,3,1.69E+15,136209,19901,1.69E+15,1,0
20230702,1.69E+15,1,1.69E+15,268070,22419,1.69E+15,1,0
20230702,1.69E+15,6,1.69E+15,110468,21807,1.69E+15,1,0
20230501,1.68E+15,1,1.68E+15,268459,15607,1.68E+15,1,0
20230501,1.68E+15,9,,107606,15739,1.68E+15,1,0
20230626,1.69E+15,3,1.69E+15,409385,5287,1.67E+15,1,0
20230626,1.69E+15,3,1.69E+15,215613,21722,1.68E+15,1,0
20230626,1.69E+15,1,1.69E+15,192500,15302,1.68E+15,1,0
20230626,1.69E+15,1,1.69E+15,122095,21831,1.69E+15,1,0
20230605,1.69E+15,1,1.69E+15,214758,19116,1.69E+15,1,0
20230605,1.69E+15,3,1.69E+15,139688,17634,1.68E+15,1,0
20230605,1.69E+15,1,1.69E+15,128043,19084,1.69E+15,1,0
20230526,1.69E+15,3,1.69E+15,109936,18272,1.69E+15,1,0
20230526,1.69E+15,1,1.69E+15,279,17265,1.68E+15,2,0
20230726,1.69E+15,1,1.69E+15,470951,24933,1.69E+15,1,1
20230726,1.69E+15,3,1.69E+15,202162,19872,1.67E+15,1,1
20230726,1.69E+15,1,1.69E+15,174928,8046,1.67E+15,1,1
20230726,1.69E+15,1,1.69E+15,250400,15951,1.69E+15,1,1
20230726,1.69E+15,3,1.69E+15,211685,23790,1.69E+15,1,1
20230726,1.69E+15,3,1.69E+15,413144,78,1.69E+15,1,1
20230726,1.69E+15,3,1.69E+15,242431,17402,1.68E+15,1,1
20230726,1.69E+15,3,1.69E+15,277977,17379,1.68E+15,1,1
20230726,1.69E+15,1,1.69E+15,127407,16267,1.68E+15,1,1
20230612,1.69E+15,1,1.69E+15,1589789,12686,1.68E+15,2,0
20230612,1.69E+15,1,1.69E+15,987015,19721,1.69E+15,2,0
20230612,1.69E+15,1,1.69E+15,1029548,19686,1.69E+15,2,0
20230612,1.69E+15,3,1.69E+15,177288,14673,1.68E+15,1,0
20230703,1.69E+15,1,1.69E+15,195656,22669,1.68E+15,1,0
20230703,1.69E+15,3,1.69E+15,306307,2508,1.69E+15,1,0
20230703,1.69E+15,3,1.69E+15,169858,16078,1.68E+15,1,0
20230703,1.69E+15,1,1.69E+15,138914,16327,1.68E+15,1,0
20230703,1.69E+15,3,1.69E+15,170889,14546,1.68E+15,1,0
20230703,1.69E+15,1,1.69E+15,233983,13064,1.68E+15,1,0
20230511,1.68E+15,3,1.68E+15,202749,5287,1.67E+15,1,0
20230511,1.68E+15,3,1.68E+15,191640,16823,1.68E+15,1,0
20230511,1.68E+15,1,1.68E+15,324411,12002,1.68E+15,1,0
20230511,1.68E+15,3,1.68E+15,1331920,16774,1.68E+15,1,0
20230511,1.68E+15,2,1.68E+15,203178,8046,1.67E+15,1,0
20230511,1.68E+15,3,1.68E+15,138285,1764,1.68E+15,1,0
20230511,1.68E+15,9,1.68E+15,128681,11438,1.68E+15,1,0
20230601,1.69E+15,1,1.69E+15,248234,18824,1.69E+15,1,0
20230601,1.69E+15,3,1.69E+15,184226,18811,1.69E+15,1,0
20230601,1.69E+15,6,1.69E+15,108490,2508,1.68E+15,1,0
20230601,1.69E+15,1,1.69E+15,227960,18876,1.68E+15,1,0
20230601,1.69E+15,3,1.69E+15,179079,7818,1.67E+15,1,0
20230601,1.69E+15,3,1.69E+15,251414,12827,1.68E+15,1,0
20230921,1.7E+15,1,1.7E+15,1118317,27107,1.69E+15,2,1
20230921,1.7E+15,1,1.7E+15,107,2350,1.69E+15,2,1
20230921,1.7E+15,1,1.7E+15,350166,34794,1.7E+15,1,1
20230921,1.7E+15,3,1.7E+15,350166,34794,1.7E+15,1,1
20230921,1.7E+15,3,1.7E+15,213258,14627,1.68E+15,1,1
20230921,1.7E+15,1,1.7E+15,474058,32491,1.69E+15,1,1
20230626,1.69E+15,3,1.69E+15,212500,21754,1.69E+15,1,0
20230626,1.69E+15,3,1.69E+15,843393,21765,1.69E+15,1,0
20230806,1.69E+15,1,1.69E+15,140733,15451,1.68E+15,1,1
20230621,1.69E+15,1,1.69E+15,359301,21024,1.67E+15,1,0
20230621,1.69E+15,3,1.69E+15,314660,21031,1.68E+15,1,0
20230621,1.69E+15,1,1.69E+15,283079,18073,1.68E+15,1,0
20230621,1.69E+15,1,1.69E+15,519507,15329,1.68E+15,1,0
20230621,1.69E+15,1,1.69E+15,122195,18157,1.68E+15,1,0
20230629,1.69E+15,1,1.69E+15,971,79,1.69E+15,2,0
20230629,1.69E+15,1,1.69E+15,1092495,80,1.69E+15,2,0
20230629,1.69E+15,6,,1856465,81,1.69E+15,2,0
20230629,1.69E+15,3,1.69E+15,948959,82,1.69E+15,2,0
20230629,1.69E+15,10,1.69E+15,468361,10334,1.68E+15,2,0
20230629,1.69E+15,1,1.69E+15,386890,22247,1.69E+15,2,0
20230629,1.69E+15,1,1.69E+15,386891,22247,1.69E+15,2,0
20230629,1.69E+15,3,1.69E+15,329849,19522,1.69E+15,2,0
20230629,1.69E+15,3,1.69E+15,750,15776,1.68E+15,2,0
20230629,1.69E+15,3,1.69E+15,302497,8987,1.67E+15,1,0
20230629,1.69E+15,3,1.69E+15,151757,22029,1.69E+15,1,0
20230629,1.69E+15,3,1.69E+15,254985,2653,1.67E+15,1,0
20230629,1.69E+15,1,1.69E+15,456521,22232,1.69E+15,1,0
20230629,1.69E+15,6,1.69E+15,113508,15571,1.68E+15,1,0
20230629,1.69E+15,3,1.69E+15,3782084,22270,1.69E+15,1,0
20230703,1.69E+15,1,1.69E+15,92491,9546,1.68E+15,1,0
20230703,1.69E+15,10,1.69E+15,1471876,11796,1.68E+15,2,0
20230527,1.69E+15,1,1.69E+15,175600,17916,1.68E+15,1,0
20230811,1.69E+15,1,1.69E+15,228604,5104,1.67E+15,1,1
20230811,1.69E+15,9,,135359,17717,1.69E+15,1,1
20230811,1.69E+15,3,1.69E+15,286284,16466,1.67E+15,1,1
20230811,1.69E+15,3,1.69E+15,1466429,18820,1.68E+15,1,1
20230811,1.69E+15,1,1.69E+15,272279,83,1.69E+15,1,1
20230811,1.69E+15,17,1.69E+15,144419,14024,1.67E+15,1,1
20230811,1.69E+15,1,1.69E+15,121447,26730,1.69E+15,1,1
20231012,1.7E+15,1,1.7E+15,382056,38826,1.7E+15,2,1
20231012,1.7E+15,1,1.7E+15,359618,84,1.7E+15,2,1
20231012,1.7E+15,16,,808841,85,1.7E+15,2,1
20231012,1.7E+15,3,,1549858,86,1.7E+15,2,1
20231012,1.7E+15,1,1.7E+15,304872,87,1.7E+15,2,1
20231012,1.7E+15,1,1.7E+15,156263,88,1.7E+15,2,1
20231012,1.7E+15,1,1.7E+15,1139674,16875,1.67E+15,2,1
20231012,1.7E+15,1,1.7E+15,407,11527,1.68E+15,2,1
20230515,1.68E+15,12,1.68E+15,135075,9879,1.68E+15,1,0
20230515,1.68E+15,3,1.68E+15,145173,2508,1.68E+15,1,0
20230515,1.68E+15,3,1.68E+15,134713,17161,1.68E+15,1,0
20230515,1.68E+15,1,1.68E+15,124948,17161,1.68E+15,1,0
20230515,1.68E+15,1,1.68E+15,114909,17202,1.68E+15,1,0
20230515,1.68E+15,3,1.68E+15,76062,15574,1.68E+15,2,0
20230515,1.68E+15,5,1.68E+15,483,17150,1.68E+15,2,0
20230829,1.69E+15,9,,218091,29922,1.69E+15,2,1
20230829,1.69E+15,9,1.69E+15,272902,27424,1.69E+15,2,1
20230829,1.69E+15,1,1.69E+15,886206,12596,1.68E+15,2,1
20230829,1.69E+15,3,1.69E+15,262741,18708,1.69E+15,1,1
20230829,1.69E+15,1,1.69E+15,106721,29897,1.69E+15,1,1
20230717,1.69E+15,1,1.69E+15,983476,23775,1.69E+15,2,0
20230717,1.69E+15,3,1.69E+15,1477449,2448,1.67E+15,2,0
20230717,1.69E+15,3,1.69E+15,217427,16673,1.67E+15,1,0
20230717,1.69E+15,3,1.69E+15,197896,13737,1.68E+15,1,0
20230717,1.69E+15,5,1.69E+15,193950,17615,1.68E+15,1,0
20230722,1.69E+15,9,,612481,24421,1.69E+15,2,1
20230722,1.69E+15,6,1.69E+15,206770,13478,1.67E+15,1,1
20230722,1.69E+15,3,1.69E+15,180872,24401,1.68E+15,1,1
20230722,1.69E+15,8,1.69E+15,219908,89,1.69E+15,1,1
20230722,1.69E+15,6,1.69E+15,122291,20579,1.69E+15,1,1
20230722,1.69E+15,1,1.69E+15,296943,14963,1.68E+15,1,1
20230722,1.69E+15,1,1.69E+15,112437,12687,1.68E+15,1,1
20230722,1.69E+15,11,1.69E+15,117208,24287,1.69E+15,1,1
20231005,1.7E+15,1,1.7E+15,168,17863,1.68E+15,2,1
20231005,1.7E+15,1,1.7E+15,519811,36708,1.7E+15,2,1
20231005,1.7E+15,3,1.7E+15,814822,36736,1.7E+15,1,1
20231005,1.7E+15,3,1.7E+15,275407,37395,1.7E+15,1,1
20231104,1.7E+15,2,,708825,43085,1.7E+15,1,1
20231104,1.7E+15,13,1.7E+15,182570,42978,1.7E+15,1,1
20231104,1.7E+15,1,1.7E+15,235962,90,1.7E+15,1,1
20231104,1.7E+15,1,1.7E+15,680266,42976,1.7E+15,1,1
20231104,1.7E+15,1,1.7E+15,366687,41803,1.68E+15,1,1
20231104,1.7E+15,1,1.7E+15,315482,42967,1.7E+15,1,1
20230929,1.7E+15,3,1.7E+15,128917,19127,1.69E+15,1,1
20230929,1.7E+15,3,1.7E+15,403854,31429,1.69E+15,1,1
20230929,1.7E+15,3,1.7E+15,320200,32839,1.69E+15,1,1
20230929,1.7E+15,1,1.7E+15,169205,91,1.7E+15,1,1
20230929,1.7E+15,1,1.7E+15,479429,26532,1.69E+15,1,1
20230929,1.7E+15,1,1.7E+15,133466,36275,1.7E+15,1,1
20230929,1.7E+15,1,1.7E+15,152756,18983,1.69E+15,1,1
20230929,1.7E+15,9,1.7E+15,531220,33135,1.69E+15,1,1
20230929,1.7E+15,9,1.7E+15,128029,35737,1.7E+15,1,1
20230602,1.69E+15,8,1.69E+15,104257,18848,1.69E+15,1,0
20230602,1.69E+15,1,1.69E+15,181023,11030,1.68E+15,1,0
20230602,1.69E+15,5,1.69E+15,427942,18234,1.68E+15,1,0
20230602,1.69E+15,1,1.69E+15,283524,18842,1.69E+15,1,0
20230602,1.69E+15,3,1.69E+15,531222,16645,1.68E+15,1,0
20230602,1.69E+15,2,1.69E+15,860843,18937,1.69E+15,2,0
20231124,1.7E+15,9,1.7E+15,450,46729,1.7E+15,2,1
20231124,1.7E+15,1,1.7E+15,931470,46677,1.7E+15,2,1
20231124,1.7E+15,3,1.7E+15,393839,43057,1.7E+15,1,1
20231124,1.7E+15,1,1.7E+15,213232,29335,1.69E+15,1,1
20231124,1.7E+15,3,1.7E+15,275706,45208,1.7E+15,1,1
20230621,1.69E+15,1,1.69E+15,188006,20400,1.69E+15,1,0
20230621,1.69E+15,6,1.69E+15,304265,10790,1.68E+15,1,0
20230621,1.69E+15,3,1.69E+15,287865,21080,1.67E+15,1,0
20230621,1.69E+15,3,1.69E+15,224803,19655,1.69E+15,1,0
20230621,1.69E+15,1,,215727,92,1.69E+15,1,0
20230710,1.69E+15,6,1.69E+15,204580,23193,1.69E+15,1,0
20230710,1.69E+15,13,1.69E+15,116783,1430,1.67E+15,1,0
20230710,1.69E+15,9,1.69E+15,121366,21951,1.69E+15,1,0
20230710,1.69E+15,2,1.69E+15,162461,21649,1.69E+15,1,0
20230710,1.69E+15,3,1.69E+15,229697,22682,1.69E+15,1,0
20230710,1.69E+15,11,1.69E+15,649314,23217,1.69E+15,1,0
20230919,1.7E+15,14,1.7E+15,1726647,34522,1.7E+15,1,1
20230919,1.7E+15,3,1.7E+15,197115,33564,1.69E+15,1,1
20230919,1.7E+15,1,1.7E+15,139327,33971,1.69E+15,1,1
20230919,1.7E+15,1,1.7E+15,84548,25965,1.69E+15,1,1
20230919,1.7E+15,9,1.69E+15,410692,24582,1.69E+15,1,1
20230919,1.7E+15,3,1.7E+15,163738,21560,1.69E+15,1,1
20230919,1.7E+15,1,1.7E+15,173941,34402,1.7E+15,1,1
20230621,1.69E+15,1,1.69E+15,282356,7372,1.67E+15,1,0
20230621,1.69E+15,3,1.69E+15,175422,18268,1.69E+15,1,0
20230629,1.69E+15,1,1.68E+15,562549,93,1.67E+15,2,0
20230629,1.69E+15,1,1.69E+15,59650,22137,1.68E+15,2,0
20230629,1.69E+15,1,1.69E+15,338433,94,1.69E+15,2,0
20230629,1.69E+15,1,1.69E+15,534164,22221,1.69E+15,2,0
20230629,1.69E+15,3,1.69E+15,869985,21412,1.69E+15,2,0
20230629,1.69E+15,1,1.69E+15,783264,16565,1.68E+15,1,0
20230629,1.69E+15,1,1.69E+15,445248,22258,1.68E+15,1,0
20230629,1.69E+15,3,1.69E+15,339164,12124,1.68E+15,1,0
20230629,1.69E+15,3,1.69E+15,200587,22207,1.69E+15,1,0
20230629,1.69E+15,1,1.69E+15,360837,16226,1.68E+15,1,0
20230629,1.69E+15,6,1.69E+15,440314,22152,1.69E+15,1,0
20230703,1.69E+15,3,1.69E+15,287712,22268,1.67E+15,1,0
20230527,1.69E+15,1,1.69E+15,315998,18255,1.69E+15,1,0
20230527,1.69E+15,1,1.69E+15,121852,11192,1.68E+15,1,0
20230527,1.69E+15,3,1.69E+15,370498,13223,1.68E+15,2,0
20230811,1.69E+15,1,1.69E+15,504154,26808,1.69E+15,1,1
20230811,1.69E+15,2,1.69E+15,161385,16070,1.68E+15,1,1
20230811,1.69E+15,3,1.69E+15,257658,3876,1.67E+15,1,1
20230811,1.69E+15,9,1.69E+15,105317,21929,1.69E+15,1,1
20230811,1.69E+15,1,1.69E+15,183807,95,1.69E+15,1,1
20230811,1.69E+15,3,1.69E+15,367906,12883,1.68E+15,1,1
20230811,1.69E+15,3,1.69E+15,416128,14024,1.67E+15,1,1
20231012,1.7E+15,1,1.7E+15,302158,38755,1.7E+15,2,1
20230515,1.68E+15,16,,159186,96,1.68E+15,1,0
20230515,1.68E+15,3,1.68E+15,126482,15081,1.68E+15,1,0
20230515,1.68E+15,3,1.68E+15,181829,16901,1.68E+15,1,0
20230515,1.68E+15,3,1.68E+15,119719,17202,1.68E+15,1,0
20230515,1.68E+15,3,1.68E+15,196124,17156,1.68E+15,1,0
20230515,1.68E+15,3,1.68E+15,823972,14103,1.68E+15,1,0
20230515,1.68E+15,3,1.68E+15,989,383,1.68E+15,2,0
20230829,1.69E+15,12,,313778,97,1.69E+15,2,1
20230829,1.69E+15,1,1.69E+15,105258,22849,1.69E+15,2,1
20230829,1.69E+15,9,1.69E+15,349031,20098,1.67E+15,2,1
20230829,1.69E+15,3,1.69E+15,270620,21700,1.69E+15,1,1
20230829,1.69E+15,1,1.69E+15,234957,20221,1.69E+15,1,1
20230829,1.69E+15,6,1.69E+15,410571,12124,1.68E+15,1,1
20230829,1.69E+15,3,1.69E+15,411530,27399,1.69E+15,1,1
20230829,1.69E+15,5,1.69E+15,318266,23244,1.69E+15,1,1
20230717,1.69E+15,15,,93776,98,1.69E+15,2,0
20230717,1.69E+15,1,1.69E+15,126756,22505,1.69E+15,2,0
20230717,1.69E+15,3,1.69E+15,431114,23783,1.69E+15,1,0
20230717,1.69E+15,1,1.69E+15,147876,23861,1.69E+15,1,0
20230717,1.69E+15,14,1.69E+15,134380,4468,1.67E+15,1,0
20230717,1.69E+15,3,1.69E+15,328548,23822,1.67E+15,1,0
20230717,1.69E+15,9,1.69E+15,99087,12760,1.68E+15,1,0
20230722,1.69E+15,16,,198881,99,1.69E+15,2,1
20230722,1.69E+15,3,1.69E+15,140386,19186,1.69E+15,1,1
20230722,1.69E+15,3,1.69E+15,174223,10079,1.68E+15,1,1
20230722,1.69E+15,3,1.69E+15,141981,18556,1.68E+15,1,1
20230722,1.69E+15,11,1.69E+15,215031,2476,1.67E+15,1,1
20230722,1.69E+15,1,1.69E+15,204161,8596,1.67E+15,1,1
20231005,1.7E+15,1,1.7E+15,552986,100,1.7E+15,2,1
20231005,1.7E+15,3,1.7E+15,119174,17,1.7E+15,1,1
20231005,1.7E+15,1,1.7E+15,721444,1163,1.7E+15,1,1
20231005,1.7E+15,3,1.7E+15,170580,33693,1.7E+15,1,1
20231104,1.7E+15,1,1.7E+15,166139,36747,1.7E+15,1,1
20231104,1.7E+15,1,1.7E+15,147800,101,1.7E+15,1,1
20231104,1.7E+15,1,1.7E+15,170354,16573,1.68E+15,1,1
20231104,1.7E+15,1,1.7E+15,344258,16236,1.68E+15,1,1
20231104,1.7E+15,11,1.7E+15,125657,32087,1.69E+15,1,1
20231104,1.7E+15,3,1.7E+15,110278,20404,1.69E+15,1,1
